,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
426,5826,'scream_dsprites','factor_vae',,30.0,,,,,26,,24.6999263763,7576.6489257812,7550.1909179688,26.4514541626,0.7066,0.6994,0.5252,0.5296000000000001,0.6565200000000001,0.313,0.1280425315,0.2549745773,0.1013765576,0.026160000000000003,0.7556140278,0.7053747290000001,0.6882304324
427,5827,'scream_dsprites','factor_vae',,30.0,,,,,27,,24.3725948334,7574.9931640625,7546.7509765625,28.2438678741,0.7284,0.7262000000000001,0.5649000000000001,0.5748,0.6637000000000001,0.33676,0.1481343919,0.2904358092,0.1251444784,0.04184,0.7224984349,0.7060266656,0.689282119
428,5828,'scream_dsprites','factor_vae',,30.0,,,,,28,,24.7633285522,7570.1489257812,7543.17578125,26.9745616913,0.6884,0.6808000000000001,0.554,0.5518000000000001,0.6606200000000001,0.30088000000000004,0.1226406346,0.2224963401,0.1176585859,0.014240000000000001,0.7597624132,0.7070376044000001,0.6897064428
429,5829,'scream_dsprites','factor_vae',,30.0,,,,,29,,24.1674575806,7577.5439453125,7546.419921875,31.1185474396,0.5121,0.5,0.3743,0.371,0.6488600000000001,0.2748,0.0646078764,0.1882059664,0.0070189960000000004,0.022080000000000002,0.6602153425,0.699612801,0.6825193014000001
430,5830,'scream_dsprites','factor_vae',,30.0,,,,,30,,24.884929657,7572.8784179688,7543.49609375,29.3805198669,0.6844,0.6696000000000001,0.5252,0.5286000000000001,0.6587200000000001,0.32532000000000005,0.10714200010000001,0.2534376846,0.0647002324,0.01072,0.7547863313000001,0.6974424032000001,0.6791486511
431,5831,'scream_dsprites','factor_vae',,30.0,,,,,31,,24.8001079559,7580.8305664062,7546.3696289062,34.461807251,0.7258,0.7178,0.5485,0.5538000000000001,0.6593600000000001,0.29676,0.0898638023,0.2325082746,0.0646147245,0.04472,0.7316864941,0.7063014885000001,0.6884230039
432,5832,'scream_dsprites','factor_vae',,30.0,,,,,32,,24.6507129669,7577.6552734375,7546.8134765625,30.8493976593,0.6558,0.6474000000000001,0.5082,0.5148,0.65202,0.27488,0.0609268013,0.1695470257,0.045673033200000004,0.014480000000000002,0.7355770256,0.6985412183,0.6818760436
433,5833,'scream_dsprites','factor_vae',,30.0,,,,,33,,24.8565349579,7579.37109375,7548.5981445312,30.7747173309,0.5368,0.5254,0.4081,0.4072,0.64648,0.30364,0.0729541859,0.2235153253,0.011284555,0.011840000000000002,0.6952891729,0.70013144,0.6826036968
434,5834,'scream_dsprites','factor_vae',,30.0,,,,,34,,24.4935245514,7572.302734375,7545.4995117188,26.8094978333,0.7087,0.6984,0.5393,0.5406000000000001,0.6539200000000001,0.30396,0.09250381860000001,0.2407414017,0.0570725671,0.03932,0.7452557084,0.7024939936,0.6845412472
435,5835,'scream_dsprites','factor_vae',,30.0,,,,,35,,24.7618370056,7576.73046875,7546.5561523438,30.1757965088,0.7238,0.7208,0.5694,0.5746,0.66208,0.3118,0.10612351980000001,0.2532366399,0.0914508017,0.0422,0.7139668605,0.7056123173000001,0.6889790699
436,5836,'scream_dsprites','factor_vae',,30.0,,,,,36,,24.489233017,7580.8100585938,7549.2353515625,31.5759658813,0.6496000000000001,0.6346,0.5217,0.5322,0.6489,0.26668000000000003,0.080545981,0.1537272778,0.0539615462,0.0074800000000000005,0.7671348342000001,0.7041109946,0.6864449844
437,5837,'scream_dsprites','factor_vae',,30.0,,,,,37,,24.5540065765,7581.533203125,7549.4155273438,32.1178092957,0.6421,0.6422,0.4441,0.4364,0.63624,0.25024,0.0666822685,0.1682683946,0.0344142086,0.038880000000000005,0.7106595234,0.7053111685,0.6882568169000001
438,5838,'scream_dsprites','factor_vae',,30.0,,,,,38,,24.2432098389,7580.4096679688,7553.7670898438,26.6278495789,0.7011000000000001,0.6934,0.5309,0.5344,0.6623800000000001,0.32976000000000005,0.1235301295,0.2689566442,0.0846621149,0.018000000000000002,0.7613299785000001,0.7068862596000001,0.6900811546000001
439,5839,'scream_dsprites','factor_vae',,30.0,,,,,39,,23.891336441,7586.9951171875,7554.2524414062,32.7343254089,0.7749,0.7766000000000001,0.6236,0.6302,0.6583600000000001,0.32236000000000004,0.1426974074,0.2848464106,0.1341942399,0.05036,0.7431792764,0.7179540885,0.7009545844
440,5840,'scream_dsprites','factor_vae',,30.0,,,,,40,,25.0200576782,7582.7104492188,7550.8920898438,31.8174705505,0.6661,0.653,0.4954,0.4874,0.65442,0.29112000000000005,0.077790659,0.2157200695,0.0302533808,0.03676,0.6896892969,0.7067240215,0.6904542256
441,5841,'scream_dsprites','factor_vae',,30.0,,,,,41,,24.1199874878,7579.6176757812,7552.0512695312,27.5612926483,0.6829000000000001,0.6786,0.5413,0.5496,0.66086,0.296,0.10788066730000001,0.2081503743,0.1035166275,0.011720000000000001,0.7439155406,0.7036257559,0.6862851162
442,5842,'scream_dsprites','factor_vae',,30.0,,,,,42,,25.4772338867,7577.6640625,7544.62890625,33.0373649597,0.7067,0.6984,0.5397000000000001,0.543,0.6621,0.33096000000000003,0.1251470991,0.2725270821,0.10418130610000001,0.032560000000000006,0.7330264235,0.7013977385,0.6837412841
443,5843,'scream_dsprites','factor_vae',,30.0,,,,,43,,24.1246795654,7578.9130859375,7547.720703125,31.188867569,0.7308,0.7224,0.5685,0.5608000000000001,0.65588,0.29616000000000003,0.0942486763,0.2385891272,0.0597163105,0.0454,0.7144483734,0.7071749497,0.6895579707
444,5844,'scream_dsprites','factor_vae',,30.0,,,,,44,,24.2892131805,7576.0385742188,7549.1049804688,26.9331226349,0.7399,0.73,0.5797,0.5784,0.66956,0.3478,0.15696271350000002,0.3026602617,0.1320690762,0.042280000000000005,0.7344768576,0.7077864708,0.6901013362
445,5845,'scream_dsprites','factor_vae',,30.0,,,,,45,,23.8306369781,7582.0327148438,7552.0341796875,29.9895629883,0.7821,0.778,0.6438,0.6508,0.668,0.34916,0.1843843556,0.32701018390000003,0.1580727793,0.052680000000000005,0.7327571763,0.7180123848000001,0.701473658
446,5846,'scream_dsprites','factor_vae',,30.0,,,,,46,,24.5032348633,7577.6870117188,7554.3486328125,23.3388900757,0.5772,0.5680000000000001,0.40990000000000004,0.3902,0.65544,0.29792,0.0735313452,0.2211463645,0.008627096400000001,0.028360000000000003,0.6770067698000001,0.6978313291,0.6799554997
447,5847,'scream_dsprites','factor_vae',,30.0,,,,,47,,24.6935310364,7576.134765625,7549.0463867188,27.0851974487,0.7227,0.7136,0.5662,0.5718,0.664,0.3124,0.1200148291,0.2637326518,0.10097403270000001,0.041920000000000006,0.761054403,0.7047437544,0.6865920342
448,5848,'scream_dsprites','factor_vae',,30.0,,,,,48,,24.5010204315,7583.0400390625,7553.443359375,29.5987205505,0.6892,0.6792,0.5079,0.5124000000000001,0.6459400000000001,0.307,0.09602570540000001,0.2423771201,0.0649308952,0.01204,0.7304369681,0.7057068783,0.6879453153
449,5849,'scream_dsprites','factor_vae',,30.0,,,,,49,,24.8762989044,7578.0473632812,7551.5615234375,26.4829425812,0.762,0.7644000000000001,0.6196,0.623,0.66264,0.339,0.1694381155,0.3092465435,0.1430741572,0.049920000000000006,0.7281719005,0.7145737709000001,0.6974532233
450,5850,'scream_dsprites','factor_vae',,40.0,,,,,0,,25.4379386902,7587.1811523438,7551.8178710938,35.3650436401,0.6443,0.6376000000000001,0.4807,0.48960000000000004,0.6427,0.26784,0.06714486010000001,0.16582047700000002,0.0385116069,0.024440000000000003,0.7592369142000001,0.6978512033000001,0.6797958461
451,5851,'scream_dsprites','factor_vae',,40.0,,,,,1,,24.584651947,7572.3784179688,7547.4604492188,24.9180297852,0.7343000000000001,0.7254,0.5672,0.5808,0.6593,0.31524,0.1261772581,0.2548804509,0.1144202277,0.03572,0.7122306767000001,0.7070873911000001,0.6897231873
452,5852,'scream_dsprites','factor_vae',,40.0,,,,,2,,25.1571006775,7580.7998046875,7549.732421875,31.0685863495,0.7081000000000001,0.6964,0.5424,0.5456,0.6416000000000001,0.2758,0.0889293268,0.18756962800000002,0.0659118044,0.03304,0.7429097254,0.7044349902,0.6867815674000001
453,5853,'scream_dsprites','factor_vae',,40.0,,,,,3,,24.5997619629,7581.5512695312,7548.6176757812,32.9404144287,0.6930000000000001,0.6880000000000001,0.5426,0.536,0.6558400000000001,0.30608,0.11323139300000001,0.2373372736,0.0985298327,0.027200000000000002,0.7561317793,0.7008720009,0.6821569209
454,5854,'scream_dsprites','factor_vae',,40.0,,,,,4,,24.4344463348,7581.95703125,7551.255859375,30.6955013275,0.7419,0.7324,0.5791000000000001,0.5794,0.6656200000000001,0.34788,0.1763096677,0.3160461197,0.1285723399,0.04632000000000001,0.7514797076,0.7096640407,0.691826508
455,5855,'scream_dsprites','factor_vae',,40.0,,,,,5,,23.4810161591,7586.2661132812,7551.2529296875,35.0101051331,0.7209,0.7146,0.5538000000000001,0.5634,0.65658,0.30416000000000004,0.100436884,0.2460946025,0.08551498290000001,0.038400000000000004,0.7249861202,0.7043593739,0.6874935883000001
456,5856,'scream_dsprites','factor_vae',,40.0,,,,,6,,24.5129203796,7581.1557617188,7548.6552734375,32.5006637573,0.6621,0.641,0.5226000000000001,0.5258,0.6519600000000001,0.28296000000000004,0.0970400679,0.2050424811,0.0884648641,0.011600000000000001,0.7743993647,0.695462695,0.6768424316
457,5857,'scream_dsprites','factor_vae',,40.0,,,,,7,,24.6780738831,7575.0141601562,7551.4946289062,23.5165786743,0.674,0.6644,0.5055000000000001,0.5108,0.6533,0.29712000000000005,0.0777224151,0.2249525101,0.0317623636,0.032560000000000006,0.7363192999,0.6962141949,0.6792463492
458,5858,'scream_dsprites','factor_vae',,40.0,,,,,8,,24.1460132599,7575.4672851562,7550.3500976562,25.1136798859,0.7001000000000001,0.6916,0.5238,0.5252,0.65678,0.299,0.08117486,0.22767986110000002,0.0505558355,0.039920000000000004,0.7321171207,0.7005032250000001,0.6823796611
459,5859,'scream_dsprites','factor_vae',,40.0,,,,,9,,24.9203338623,7576.103515625,7545.7348632812,30.3726215363,0.7323000000000001,0.7244,0.5705,0.5746,0.65524,0.30532000000000004,0.11109394310000001,0.258752702,0.09154923350000001,0.046360000000000005,0.7244602913,0.7060093501,0.6887859247
460,5860,'scream_dsprites','factor_vae',,40.0,,,,,10,,24.7032203674,7580.0302734375,7554.0205078125,26.0160675049,0.6685,0.6554,0.517,0.5064000000000001,0.6488400000000001,0.28092,0.0678205449,0.1841569573,0.0361405041,0.017480000000000002,0.740695372,0.7011144551,0.6838344876
461,5861,'scream_dsprites','factor_vae',,40.0,,,,,11,,25.433719635,7577.1748046875,7546.2724609375,30.9071445465,0.6851,0.6702,0.5198,0.5228,0.6486000000000001,0.28968000000000005,0.1001907551,0.2184664459,0.07793927240000001,0.02636,0.7525726589,0.6963233929,0.6794873849
462,5862,'scream_dsprites','factor_vae',,40.0,,,,,12,,24.1136837006,7586.0625,7551.1171875,34.9471244812,0.6251,0.6186,0.451,0.4456,0.64476,0.26464000000000004,0.06262117140000001,0.1748087662,0.0267148959,0.030640000000000004,0.7249926701,0.6995156869,0.6809490276
463,5863,'scream_dsprites','factor_vae',,40.0,,,,,13,,24.7459449768,7588.8134765625,7555.9594726562,32.8490982056,0.733,0.7232000000000001,0.5720000000000001,0.579,0.66886,0.33964000000000005,0.1475159191,0.289923624,0.12325074250000001,0.03828,0.7459270942,0.70896604,0.6912125023
464,5864,'scream_dsprites','factor_vae',,40.0,,,,,14,,24.848739624,7581.7568359375,7551.59765625,30.1610527039,0.7153,0.7112,0.5693,0.5660000000000001,0.6580600000000001,0.318,0.12980554490000001,0.2619951427,0.1158401529,0.03624,0.7201025721000001,0.7049871829000001,0.6879968411
465,5865,'scream_dsprites','factor_vae',,40.0,,,,,15,,24.1563529968,7576.947265625,7547.8364257812,29.1084823608,0.7012,0.6970000000000001,0.5459,0.5486,0.65636,0.30112,0.0935725448,0.2400685583,0.0682761409,0.0374,0.7310303173,0.7009749181,0.6836453596000001
466,5866,'scream_dsprites','factor_vae',,40.0,,,,,16,,25.0143547058,7581.7578125,7550.2827148438,31.4732284546,0.6954,0.6862,0.5329,0.5418000000000001,0.6446200000000001,0.2872,0.11632466670000001,0.2140187693,0.0897601683,0.033920000000000006,0.7680590577,0.6998674383,0.68124976
467,5867,'scream_dsprites','factor_vae',,40.0,,,,,17,,24.9997501373,7576.982421875,7552.5493164062,24.4386501312,0.7051000000000001,0.6950000000000001,0.5293,0.5296000000000001,0.65702,0.32836000000000004,0.1281676839,0.27695659240000003,0.1011699563,0.03416,0.7152196388000001,0.6999310238,0.6817101988000001
468,5868,'scream_dsprites','factor_vae',,40.0,,,,,18,,24.7956809998,7581.9780273438,7545.5063476562,36.4685401917,0.729,0.7202000000000001,0.5355,0.532,0.66264,0.32428,0.130473155,0.2759171573,0.10586385920000001,0.0436,0.7418386289000001,0.7072830109,0.6894435907
469,5869,'scream_dsprites','factor_vae',,40.0,,,,,19,,25.0940093994,7579.4614257812,7550.201171875,29.260892868,0.7536,0.7468,0.6028,0.6004,0.6576000000000001,0.30948000000000003,0.1213266342,0.2633215942,0.1023926056,0.04628,0.7227442009,0.7106256347000001,0.6927047157
470,5870,'scream_dsprites','factor_vae',,40.0,,,,,20,,23.7586898804,7575.0639648438,7550.2944335938,24.7698764801,0.7308,0.7286,0.577,0.5814,0.66256,0.33104,0.1456790417,0.2898729581,0.1181488806,0.04232,0.7413272007,0.7062354764000001,0.6886957118
471,5871,'scream_dsprites','factor_vae',,40.0,,,,,21,,24.914522171,7584.2172851562,7550.3540039062,33.8599472046,0.6984,0.6912,0.5349,0.541,0.6549200000000001,0.28516,0.0828028042,0.2071852216,0.056492496100000004,0.03436,0.7301613823,0.7006605467,0.6837925503000001
472,5872,'scream_dsprites','factor_vae',,40.0,,,,,22,,24.633605957,7574.2739257812,7549.4208984375,24.8504009247,0.7030000000000001,0.6924,0.5476,0.5478000000000001,0.66332,0.32172,0.12350703860000001,0.2724762445,0.0994748773,0.035280000000000006,0.74585341,0.6989056025,0.6812593644
473,5873,'scream_dsprites','factor_vae',,40.0,,,,,23,,24.7665023804,7583.8828125,7549.3032226562,34.5771408081,0.7013,0.6952,0.5269,0.5194,0.65758,0.31764000000000003,0.09786239320000001,0.2477488488,0.0840558378,0.0296,0.7025660548,0.7026538399000001,0.6853085147
474,5874,'scream_dsprites','factor_vae',,40.0,,,,,24,,24.3859920502,7578.0927734375,7550.2158203125,27.877948761,0.7027,0.6974,0.5408000000000001,0.534,0.6375400000000001,0.26604,0.07482132130000001,0.1866083667,0.0434593218,0.038720000000000004,0.7372101112,0.7043067167,0.6866231268
475,5875,'scream_dsprites','factor_vae',,40.0,,,,,25,,24.6341609955,7583.8286132812,7551.6357421875,32.1923522949,0.6456000000000001,0.6354000000000001,0.4666,0.4676,0.65,0.28712000000000004,0.0725502449,0.2125613629,0.022332237,0.033080000000000005,0.7076996539,0.6994425007,0.6808095273
476,5876,'scream_dsprites','factor_vae',,40.0,,,,,26,,24.480222702,7579.837890625,7550.58203125,29.2483978271,0.743,0.7358,0.5857,0.5896,0.6636200000000001,0.32436000000000004,0.1327643471,0.27541953,0.1190729395,0.045200000000000004,0.726212325,0.7087810016,0.6909277128
477,5877,'scream_dsprites','factor_vae',,40.0,,,,,27,,24.9680194855,7578.9741210938,7545.1264648438,33.8484802246,0.5097,0.4892,0.3677,0.3684,0.65578,0.29864,0.0678994508,0.2167336182,0.0032927429000000003,0.0244,0.6874223394,0.6913721767000001,0.6740439165000001
478,5878,'scream_dsprites','factor_vae',,40.0,,,,,28,,24.7237911224,7577.8666992188,7544.4838867188,33.381942749,0.6900000000000001,0.6802,0.5224,0.5248,0.64812,0.3144,0.1076313936,0.2545829717,0.0807222729,0.01948,0.7654118538,0.699112041,0.6811063024
479,5879,'scream_dsprites','factor_vae',,40.0,,,,,29,,23.958480835,7578.8583984375,7546.6206054688,32.2342720032,0.7077,0.6968000000000001,0.5434,0.5454,0.6406000000000001,0.2798,0.10260909530000001,0.2112635881,0.0753106935,0.03388,0.75711668,0.7021415973,0.683601354
480,5880,'scream_dsprites','factor_vae',,40.0,,,,,30,,24.5270690918,7580.9790039062,7546.3891601562,34.5875015259,0.706,0.6952,0.5478000000000001,0.5538000000000001,0.6551,0.30172000000000004,0.0891521012,0.234786565,0.0583893232,0.0356,0.7381818077000001,0.7008621184,0.6830085322
481,5881,'scream_dsprites','factor_vae',,40.0,,,,,31,,24.2268218994,7581.7563476562,7550.1186523438,31.636554718,0.6896,0.6786,0.538,0.537,0.6570400000000001,0.29296,0.1054016693,0.2092958383,0.10462860560000001,0.015080000000000001,0.7625677381,0.7074911515,0.6901168403
482,5882,'scream_dsprites','factor_vae',,40.0,,,,,32,,25.2892341614,7580.130859375,7546.2836914062,33.8413162231,0.704,0.6962,0.5248,0.5318,0.6548400000000001,0.2982,0.0951100475,0.2329698833,0.0693946237,0.03912,0.7453550504,0.6990676162,0.6820517393000001
483,5883,'scream_dsprites','factor_vae',,40.0,,,,,33,,24.6962890625,7580.7377929688,7549.7319335938,30.9982185364,0.6718000000000001,0.6682,0.5427000000000001,0.5408000000000001,0.6540600000000001,0.2722,0.075679142,0.1776026134,0.0504270597,0.017240000000000002,0.7457393263000001,0.7044665178,0.6866814938
484,5884,'scream_dsprites','factor_vae',,40.0,,,,,34,,25.06291008,7570.1572265625,7546.03515625,24.121049881,0.6917,0.6748000000000001,0.5296000000000001,0.534,0.6603600000000001,0.31976000000000004,0.1067788924,0.24886027900000002,0.070149421,0.009760000000000001,0.7422150847,0.6994896371,0.6822310184
485,5885,'scream_dsprites','factor_vae',,40.0,,,,,35,,24.6372585297,7580.84765625,7548.03515625,32.819480896,0.6934,0.673,0.5364,0.5348,0.65946,0.32784,0.1124034424,0.2612577505,0.08496384950000001,0.02424,0.7296681988,0.7018870650000001,0.6836820235000001
486,5886,'scream_dsprites','factor_vae',,40.0,,,,,36,,23.937253952,7581.9951171875,7552.2856445312,29.71326828,0.6739,0.6694,0.5323,0.5326000000000001,0.6529,0.27592,0.0664213344,0.19231866150000002,0.031071591200000002,0.027760000000000003,0.7180244827000001,0.7019179251000001,0.6843509636
487,5887,'scream_dsprites','factor_vae',,40.0,,,,,37,,24.6949558258,7580.16796875,7550.720703125,29.454044342,0.6627000000000001,0.6498,0.5317000000000001,0.5366000000000001,0.63912,0.27464,0.0690465242,0.1731480072,0.06700351510000001,0.015880000000000002,0.7623827875,0.7005898121,0.6814423886000001
488,5888,'scream_dsprites','factor_vae',,40.0,,,,,38,,24.0833148956,7579.03515625,7554.283203125,24.7606678009,0.7309,0.73,0.5519000000000001,0.555,0.6607000000000001,0.32732,0.1382062775,0.28404085490000003,0.1126419607,0.041280000000000004,0.7646347301,0.7058676189,0.6886118692000001
489,5889,'scream_dsprites','factor_vae',,40.0,,,,,39,,23.9869651794,7587.662109375,7558.5795898438,29.080488205,0.7408,0.73,0.5629000000000001,0.5644,0.6608400000000001,0.3116,0.1304938584,0.24301270330000002,0.1137028965,0.026600000000000002,0.7380823239000001,0.7135505768,0.6975061781
490,5890,'scream_dsprites','factor_vae',,40.0,,,,,40,,24.2921199799,7585.4423828125,7554.11328125,31.3298873901,0.713,0.7008,0.5322,0.5376000000000001,0.65812,0.316,0.1150203862,0.26311522390000003,0.0906912109,0.03288,0.7401553209,0.7007932476000001,0.6832325984000001
491,5891,'scream_dsprites','factor_vae',,40.0,,,,,41,,24.9325847626,7582.5913085938,7551.8168945312,30.7684364319,0.6885,0.6798000000000001,0.5301,0.5314,0.65234,0.28628000000000003,0.078887415,0.2145150241,0.0357241843,0.037680000000000005,0.6961928484000001,0.7044566320000001,0.6870103576000001
492,5892,'scream_dsprites','factor_vae',,40.0,,,,,42,,24.1180896759,7577.0322265625,7549.6826171875,27.344543457,0.7262000000000001,0.7148,0.5563,0.5572,0.65976,0.33024000000000003,0.1360199974,0.2785970753,0.116358057,0.04152,0.7540301198,0.7045108904,0.6866612146000001
493,5893,'scream_dsprites','factor_vae',,40.0,,,,,43,,25.0831699371,7579.5078125,7547.5444335938,31.9650344849,0.6856,0.6748000000000001,0.5294,0.53,0.64892,0.29608,0.1098601557,0.21166187820000001,0.0866945107,0.00804,0.7715407286,0.7075958357000001,0.6900231724
494,5894,'scream_dsprites','factor_vae',,40.0,,,,,44,,24.9441604614,7579.2944335938,7549.6166992188,29.6837463379,0.7375,0.7268,0.5717,0.5778,0.6560800000000001,0.29252,0.08954615240000001,0.23139784030000002,0.0666176414,0.04684000000000001,0.7437238556,0.7076257706,0.6901054846
495,5895,'scream_dsprites','factor_vae',,40.0,,,,,45,,24.0602588654,7589.6088867188,7552.42578125,37.1819992065,0.6997,0.687,0.5299,0.527,0.65546,0.301,0.0940381468,0.2443334161,0.0625744611,0.028720000000000002,0.7208106132000001,0.6989749921,0.6810585665000001
496,5896,'scream_dsprites','factor_vae',,40.0,,,,,46,,24.6096515656,7586.474609375,7556.9072265625,29.5645885468,0.684,0.6774,0.5015000000000001,0.49820000000000003,0.64612,0.28024000000000004,0.1065757812,0.2083646689,0.064373337,0.03304,0.7623620616,0.7008599729,0.6836675571
